"id","name","kecamatan_id"
"3515112009","Terungwetan (Terung Wetan)","15.11"
"3515112010","Jatikalang","15.11"
"3515112011","Keboharan","15.11"
"3515112012","Ponokawan","15.11"
"3515112014","Sidomojo","15.11"
"3515112017","Kraton","15.11"
"3515112018","Sidomulyo","15.11"
"3515112019","Tempel","15.11"
"3515112020","Watugolong","15.11"
"3515112021","Barengkrajan","15.11"
"3515112022","Sidorejo","15.11"
"3515122001","Wonokupang","15.12"
"3515122002","Sumokembangsri","15.12"
"3515122003","Singkalan","15.12"
"3515122004","Bakungpringgodani (Bakung Pringgodani)","15.12"
"3515122005","Wonokarang","15.12"
"3515122006","Seduri","15.12"
"3515122007","Bakalanwringinpitu (Bakalan Wringinpitu)","15.12"
"3515122008","Gagangkepuhsari (Gagang Kepuhsari)","15.12"
"3515122009","Suwaluh","15.12"
"3515122010","Watesari","15.12"
"3515122011","Seketi","15.12"
"3515122012","Kemangsen","15.12"
"3515122013","Jabaran","15.12"
"3515122014","Balongbendo","15.12"
"3515122015","Jeruklegi (Jeruk Legi)","15.12"
"3515122016","Penambangan","15.12"
"3515122017","Waruberon","15.12"
"3515122018","Bogempinggir (Bogem Pinggir)","15.12"
"3515122019","Kedungsukodani (Kedung Sukodani)","15.12"
"3515122020","Bakungtemenggungan (Bakung Temenggungan)","15.12"
"3515131005","Taman","15.13"
"3515131015","Geluran","15.13"
"3515131017","Kalijaten","15.13"
"3515131018","Ketegan","15.13"
"3515131019","Sepanjang","15.13"
"3515131020","Bebekan","15.13"
"3515131021","Wonocolo","15.13"
"3515131022","Ngelom","15.13"
"3515132001","Bohar","15.13"
"3515132002","Wage","15.13"
"3515132003","Kedungturi","15.13"
"3515132004","Jemundo","15.13"
"3515132006","Sadang","15.13"
"3515132007","Sambibulu (Sambi Bulu)","15.13"
"3515132008","Bringinbendo","15.13"
"3515132009","Sidodadi","15.13"
"3515132010","Kramatjegu (Kramat Jegu)","15.13"
"3515132011","Trosobo","15.13"
"3515132012","Pertapanmaduretno (Pertapan Maduretno)","15.13"
"3515132013","Tawangsari","15.13"
"3515132014","Gilang","15.13"
"3515132016","Kletek","15.13"
"3515132023","Tanjungsari","15.13"
"3515132024","Krembangan","15.13"
"3515142001","Wilayut","15.14"
"3515142002","Kebonagung","15.14"
"3515142003","Anggaswangi","15.14"
"3515142004","Jumputrejo","15.14"
"3515142005","Suruh","15.14"
"3515142006","Pekarungan","15.14"
"3515142007","Pademonegoro","15.14"
"3515142008","Cangkringsari","15.14"
"3515142009","Jogosatru","15.14"
"3515142010","Ngaresrejo","15.14"
"3515142011","Sambungrejo","15.14"
"3515142012","Plumbungan","15.14"
"3515142013","Sukodono","15.14"
"3515142014","Kloposepuluh (Keloposepuluh)","15.14"
"3515142015","Masanganwetan (Masangan Wetan)","15.14"
"3515142016","Suko","15.14"
"3515142017","Masangankulon (Masangan Kulon)","15.14"
"3515142018","Panjunan","15.14"
"3515142019","Bangsri","15.14"
"3515152001","Entalsewu","15.15"
"3515152002","Pagerwojo","15.15"
"3515152003","Sidokerto","15.15"
"3515152004","Buduran","15.15"
"3515152005","Siwalanpanji (Siwalan Panji)","15.15"
"3515152006","Sidomulyo","15.15"
"3515152007","Prasung","15.15"
"3515152008","Sawohan","15.15"
"3515152009","Damarsi","15.15"
"3515152010","Dukuhtengah","15.15"
"3515152011","Banjarsari","15.15"
"3515152012","Wadungasih","15.15"
"3515152013","Banjarkemantren","15.15"
"3515152014","Sukorejo","15.15"
"3515152015","Sidokepung","15.15"
"3515162001","Ganting","15.16"
"3515162002","Karangbong","15.16"
"3515162003","Tebel","15.16"
"3515162004","Kragan","15.16"
"3515162005","Gemurung","15.16"
"3515162006","Punggul","15.16"
"3515162007","Wedi","15.16"
"3515162008","Ketajen","15.16"
"3515162009","Gedangan","15.16"
"3515162010","Sruni","15.16"
"3515162011","Keboansikep","15.16"
"3515162012","Keboananom","15.16"
"3515162013","Bangah","15.16"
"3515162014","Sawotratap","15.16"
"3515162015","Semambung","15.16"
"3515172001","Kwangsan","15.17"
"3515172002","Pepe","15.17"
"3515172003","Buncitan","15.17"
"3515172004","Kalanganyar","15.17"
"3515172005","Tambakcemandi (Tambak Cemandi)","15.17"
"3515172006","Gisikcemandi (Gisik Cemandi)","15.17"
"3515172007","Cemandi","15.17"
"3515172008","Pulungan","15.17"
"3515172009","Betro","15.17"
"3515172010","Sedatiagung (Sedati Agung)","15.17"
"3515172011","Sedatigede (Sedati Gede)","15.17"
"3515172012","Pabean","15.17"
"3515172013","Semampir","15.17"
"3515172014","Pranti","15.17"
"3515172015","Segorotambak (Segoro Tambak)","15.17"
"3515172016","Banjarkemuning (Banjar Kemuning)","15.17"
"3515182001","Pepelegi","15.18"
"3515182002","Waru","15.18"
"3515182003","Kureksari","15.18"
"3515182004","Ngingas","15.18"
"3515182005","Tropodo","15.18"
"3515182006","Tambaksawah (Tambak Sawah)","15.18"
"3515182007","Tambakrejo (Tambak Rejo)","15.18"
"3515182008","Tambakoso (Tambak Oso)","15.18"
"3515182009","Tambaksumur (Tambak Sumur)","15.18"
"3515182010","Wadungasri","15.18"
"3515182011","Kepuhkiriman (Kepuh Kiriman)","15.18"
"3515182012","Berbek","15.18"
"3515182013","Wedoro","15.18"
"3515182014","Janti","15.18"
"3515182015","Kedungrejo","15.18"
"3515182016","Medaeng","15.18"
"3515182017","Bungurasih","15.18"
"3516012001","Tawangrejo","16.01"
"3516012002","Rejosari","16.01"
"3516012003","Jembul","16.01"
"3516012004","Manting","16.01"
"3516012005","Sumberjati","16.01"
"3516012006","Lebakjabung","16.01"
"3516012007","Bleberan","16.01"
"3516012008","Sumberagung","16.01"
"3516012009","Baureno","16.01"
"3516012010","Jatirejo","16.01"
"3516012011","Dukuhngarjo","16.01"
"3516012012","Gading","16.01"
"3516012013","Kumitir","16.01"
"3516012014","Sumengko","16.01"
"3516012015","Gebangsari","16.01"
"3516012016","Dinoyo","16.01"
"3516012017","Padangasri","16.01"
"3516012018","Mojogeneng","16.01"
"3516012019","Karangjeruk","16.01"
"3516022001","Gumeng","16.02"
"3516022002","Begaganlimo","16.02"
"3516022003","Kalikatir","16.02"
"3516022004","Dilem","16.02"
"3516022005","Ngembat","16.02"
"3516022006","Jatiduku (Jatidukuh)","16.02"
"3516022007","Bening","16.02"
"3516022008","Karangkuten","16.02"
"3516022009","Tawar","16.02"
"3516022010","Pohjejer","16.02"
"3516022011","Wonoploso","16.02"
"3516022012","Pugeran","16.02"
"3516022013","Gondang","16.02"
"3516022014","Kebontunggul","16.02"
"3516022015","Kemasantani","16.02"
"3516022016","Padi","16.02"
"3516022017","Bakalan","16.02"
"3516022018","Centong","16.02"
"3516032001","Kemiri","16.03"
"3516032002","Wiyu","16.03"
"3516032003","Kesimantengah","16.03"
"3516032004","Sajen","16.03"
"3516032005","Pacet","16.03"
"3516032006","Padusan","16.03"
"3516032007","Cempokolimo (Cepokolimo)","16.03"
"3516032008","Claket","16.03"
"3516032009","Cembor","16.03"
"3516032010","Nogosari","16.03"
"3516032011","Kembangbelor","16.03"
"3516032012","Mojokembang","16.03"
"3516032013","Bendunganjati","16.03"
"3516032014","Petak","16.03"
"3516032015","Candiwatu","16.03"
"3516032016","Warugunung","16.03"
"3516032017","Tanjungkenongo","16.03"
"3516032018","Sumberkembar","16.03"
"3516032019","Kuripansari","16.03"
"3516032020","Pandanarum","16.03"
"3516042001","Ketapanrame","16.04"
"3516042002","Trawas","16.04"
"3516042003","Selotapak","16.04"
"3516042004","Tamiajeng","16.04"
"3516042005","Kesiman","16.04"
"3516042006","Belik","16.04"
"3516042007","Duyung","16.04"
"3516042008","Penanggungan","16.04"
"3516042009","Kedungudi","16.04"
"3516042010","Sukosari","16.04"
"3516042011","Jatijejer","16.04"
"3516042012","Sugeng","16.04"
"3516042013","Seloliman","16.04"
"3516052001","Srigading","16.05"
"3516052002","Kesemen","16.05"
"3516052003","Kutogirang","16.05"
"3516052004","Lolawang","16.05"
"3516052005","Wotanmasjedong","16.05"
"3516052006","Tanjangrono","16.05"
"3516052007","Kunjorowesi","16.05"
"3516052008","Manduro Manggunggajah (Manduro Manggung Gajah)","16.05"
"3516052009","Wonosari","16.05"
"3516052010","Ngoro","16.05"
"3516052011","Sedati","16.05"
"3516052012","Porwojati (Purwojati)","16.05"
"3516052013","Jasem","16.05"
"3516052014","Sukoanyar","16.05"
"3516052015","Bandarasri","16.05"
"3516052016","Kembangsri","16.05"
"3516052017","Candiharjo","16.05"
"3516052018","Watesnegoro","16.05"
"3516052019","Tambakrejo","16.05"
"3516062001","Purworejo","16.06"
"3516062002","Mojorejo","16.06"
"3516062003","Curahmojo","16.06"
"3516062004","Sekargadung","16.06"
"3516062005","Tempuran","16.06"
"3516062006","Jatilangkung","16.06"
"3516062007","Banjartanggul","16.06"
"3516062008","Kalipuro","16.06"
"3516062009","Randuharjo","16.06"
"3516062010","Kembangringgit","16.06"
"3516062011","Pungging","16.06"
"3516062012","Lebaksono","16.06"
"3516062013","Tunggalpager","16.06"
"3516062014","Balongmasin","16.06"
"3516062015","Jabontegal","16.06"
"3516062016","Kedungmungal (Kedungmunggal)","16.06"
"3516062017","Watukenongo","16.06"
"3516062018","Ngrame","16.06"
"3516062019","Bangun","16.06"
"3516072001","Payungrejo","16.07"
"3516072002","Simbaringin","16.07"
"3516072003","Sampangagung","16.07"
"3516072004","Jiyu","16.07"
"3516072005","Pesanggrahan","16.07"
"3516072006","Windurejo","16.07"
"3516072007","Kertosari","16.07"
"3516072008","Kepuharum","16.07"
"3516072009","Gedangan","16.07"
"3516072010","Kutorejo","16.07"
"3516072011","Karangdiyeng","16.07"
"3516072012","Sawo","16.07"
"3516072013","Wonodadi","16.07"
"3516072014","Singowangi","16.07"
"3516072015","Kepuhpandak","16.07"
"3516072016","Karangasem","16.07"
"3516072017","Kaligoro","16.07"
"3516081004","Kauman","16.08"
"3516081005","Sarirejo","16.08"
"3516081006","Sawahan","16.08"
"3516081007","Mojosari","16.08"
"3516081008","Wonokusumo","16.08"
"3516082001","Sumbertanggul","16.08"
"3516082002","Belahantengah","16.08"
"3516082003","Awang Awang","16.08"
"3516082009","Seduri","16.08"
"3516082010","Mojosulur","16.08"
"3516082011","Randubango","16.08"
"3516082012","Jotangan","16.08"
"3516082013","Menanggal","16.08"
"3516082014","Pekukuhan","16.08"
"3516082015","Modopuro","16.08"
"3516082016","Kebondalem","16.08"
"3516082017","Kedunggempol","16.08"
"3516082018","Ngimbangan","16.08"
"3516082019","Leminggir","16.08"
"3516092001","Punggul","16.09"
"3516092002","Kalen","16.09"
"3516092003","Kedunggede","16.09"
"3516092004","Mojokarang","16.09"
"3516092005","Segunung","16.09"
"3516092006","Talok","16.09"
"3516092007","Sumbersono","16.09"
"3516092008","Sambilawang","16.09"
"3516092009","Jrambe","16.09"
"3516092010","Randugenengan","16.09"
"3516092011","Pohkecik","16.09"
"3516092012","Dlanggu","16.09"
"3516092013","Ngembeh","16.09"
"3516092014","Sumberkarang","16.09"
"3516092015","Kedunglengkong","16.09"
"3516092016","Tumapel","16.09"
"3516102001","Pacing","16.10"
"3516102002","Sumberwono","16.10"
"3516102003","Kedunguneng","16.10"
"3516102004","Kutoporong","16.10"
"3516102005","Ngastemi","16.10"
"3516102006","Peterongan","16.10"
"3516102007","Bangsal","16.10"
"3516102008","Sumbertebu","16.10"
"3516102009","Sidomulyo","16.10"
"3516102010","Gayam","16.10"
"3516102011","Tinggarbuntut","16.10"
"3516102012","Pekuwon","16.10"
"3516102013","Salen","16.10"
"3516102014","Mejoyo","16.10"
"3516102015","Ngrowo","16.10"
"3516102016","Puloniti","16.10"
"3516102017","Mojotamping","16.10"
"3516112001","Tampungrejo","16.11"
"3516112002","Plososari","16.11"
"3516112003","Kintelan","16.11"
"3516112004","Brayung","16.11"
"3516112005","Ketemasdungus","16.11"
"3516112006","Puri","16.11"
"3516112007","Tangunan","16.11"
"3516112008","Kebonagung","16.11"
"3516112009","Sumbergirang","16.11"
"3516112010","Mlaten","16.11"
"3516112011","Medali","16.11"
"3516112012","Balongmojo","16.11"
"3516112013","Sumolawang","16.11"
"3516112014","Tambakagung","16.11"
"3516112016","Banjaragung","16.11"
"3516112017","Kenanten","16.11"
"3516122001","Jambuwok","16.12"
"3516122002","Domas","16.12"
"3516122003","Beloh","16.12"
"3516122004","Temon","16.12"
"3516122005","Pakis","16.12"
"3516122006","Sentonorejo","16.12"
"3516122007","Trowulan","16.12"
"3516122008","Bejijong","16.12"
"3516122009","Kejagan","16.12"
"3516122010","Jatipasar","16.12"
"3516122011","Watesumpak","16.12"
"3516122012","Wonorejo","16.12"
"3516122013","Panggih","16.12"
"3516122014","Tawangsari","16.12"
"3516122015","Bicak","16.12"
"3516122016","Balongwono","16.12"
"3516132001","Gemekan","16.13"
"3516132002","Blimbingsari","16.13"
"3516132003","Brangkal","16.13"
"3516132004","Kedungmaling","16.13"
"3516132005","Klinterejo","16.13"
"3516132006","Modongan","16.13"
"3516132007","Sambiroto","16.13"
"3516132008","Jampirogo","16.13"
"3516132009","Japan","16.13"
"3516132010","Sooko","16.13"
"3516132011","Wringinrejo","16.13"
"3516132012","Karangkedawang","16.13"
"3516132013","Mojoranu","16.13"
"3516132014","Tempuran","16.13"
"3516132015","Ngingasrembyong","16.13"
"3516142001","Ngareskidul","16.14"
"3516142002","Gembongan","16.14"
"3516142003","Gempolkerep (Gempolkrep)","16.14"
"3516142004","Bandung","16.14"
"3516142005","Gedeg","16.14"
"3516142006","Pagerluyung","16.14"
"3516142007","Kemantren","16.14"
"3516142008","Terusan","16.14"
"3516142009","Sidoharjo","16.14"
"3516142010","Balongsari","16.14"
"3516142011","Batankrajan","16.14"
"3516142012","Pagerjo","16.14"
"3516142013","Jerukseger","16.14"
"3516142014","Beratwetan","16.14"
"3516152001","Watesprojo","16.15"
"3516152002","Betro","16.15"
"3516152003","Kedungsari","16.15"
"3516152004","Mojojajar","16.15"
"3516152005","Beratkulon","16.15"
"3516152006","Mojosarirejo","16.15"
"3516152007","Mojowiryo","16.15"
"3516152008","Mojowatesrejo","16.15"
"3516152009","Mojogebang","16.15"
"3516152010","Mojopilang","16.15"
"3516152011","Mojokusumo","16.15"
"3516152012","Japanan","16.15"
"3516152013","Mojokumpul","16.15"
"3516152014","Tanjungan","16.15"
"3516152015","Mojorejo","16.15"
"3516152016","Mojodadi","16.15"
"3516152017","Kemlagi","16.15"
"3516152018","Mojowono","16.15"
"3516152019","Pandankrajan","16.15"
"3516152020","Mojodowo","16.15"
"3516162001","Mlirip","16.16"
"3516162002","Penompo","16.16"
"3516162003","Canggu","16.16"
"3516162004","Ngabar","16.16"
"3516162005","Banjarsari","16.16"
"3516162006","Sawo","16.16"
"3516162007","Mojorejo","16.16"
"3516162008","Jolotundo","16.16"
"3516162009","Kupang","16.16"
"3516162010","Bendung","16.16"
"3516162011","Mojolebak","16.16"
"3516162012","Parengan (Paringan)","16.16"
"3516162013","Jetis","16.16"
"3516162014","Perning","16.16"
"3516162015","Sidorejo","16.16"
"3516162016","Lakardowo","16.16"
"3516172001","Cendoro","16.17"
"3516172002","Simongagrok","16.17"
"3516172003","Sumberwuluh","16.17"
"3516172004","Talunblandong","16.17"
"3516172005","Cinandang","16.17"
"3516172006","Gunungsari","16.17"
"3516172007","Dawarblandong","16.17"
"3516172008","Pulorejo","16.17"
"3516172009","Jatirowo","16.17"
"3516172010","Suru","16.17"
"3516172011","Bangeran","16.17"
"3516172012","Pucuk","16.17"
"3516172013","Banyulegi","16.17"
"3516172014","Gunungan","16.17"
"3516172015","Brayublandong","16.17"
"3516172016","Madureso","16.17"
"3516172017","Temuireng","16.17"
"3516172018","Randegan","16.17"
"3516182001","Sadartengah","16.18"
"3516182002","Lengkong","16.18"
"3516182003","Kepuhanyar","16.18"
"3516182004","Sumberjati","16.18"
"3516182005","Gebangmalang","16.18"
"3516182006","Jabon","16.18"
"3516182008","Ngarjo","16.18"
"3516182009","Wunut","16.18"
"3516182010","Kwedenkembar","16.18"
"3516182011","Jumeneng","16.18"
"3516182012","Kwatu","16.18"
"3516182013","Gayaman","16.18"
"3517012001","Jantiganggong","17.01"
"3517012002","Kepuhkajang","17.01"
"3517012003","Sumberagung","17.01"
"3517012004","Pagerwojo","17.01"
"3517012005","Perak","17.01"
"3517012006","Sembung","17.01"
"3517012007","Glagahan","17.01"
"3517012008","Kalangsemanding (Kalang Semanding)","17.01"
"3517012009","Gadingmangu","17.01"
"3517012010","Plosogenuk","17.01"
"3517012011","Sukorejo","17.01"
"3517012012","Temuwulan","17.01"
"3517012013","Cangkringrandu","17.01"
"3517022001","Pucangro","17.02"
"3517022002","Kedungturi","17.02"
"3517022003","Japanan","17.02"
"3517022004","Blimbing","17.02"
"3517022005","Mentaos","17.02"
"3517022006","Sukoiber","17.02"
"3517022007","Sukopinggir","17.02"
"3517022008","Bugasur Kedaleman","17.02"
"3517022009","Gudo","17.02"
"3517022010","Pesanggrahan","17.02"
"3517022011","Wangkalkepuh","17.02"
"3517022012","Krembangan","17.02"
"3517022013","Sepanyul","17.02"
"3517022014","Godong","17.02"
"3517022015","Mejoyolosari","17.02"
"3517022016","Plumbon Gambang","17.02"
"3517022017","Gempollegundi (Gempol Legundi)","17.02"
"3517022018","Tanggungan","17.02"
"3517032001","Jombok","17.03"
"3517032002","Genukwatu","17.03"
"3517032003","Rejoagung","17.03"
"3517032004","Kauman","17.03"
"3517032005","Ngoro","17.03"
"3517032006","Badang","17.03"
"3517032007","Pulorejo","17.03"
"3517032008","Banyuarang","17.03"
"3517032009","Sidowarek","17.03"
"3517032010","Gajah","17.03"
"3517032011","Kesamben","17.03"
"3517032012","Kertorejo","17.03"
"3517032013","Sugihwaras","17.03"
"3517042001","Kebondalem","17.04"
"3517042002","Mundusewu","17.04"
"3517042003","Pakel","17.04"
"3517042004","Karangan","17.04"
"3517042005","Ngampungan","17.04"
"3517042006","Jenisgelaran","17.04"
"3517042007","Bareng","17.04"
"3517042008","Tebel","17.04"
"3517042009","Mojotengah","17.04"
"3517042010","Banjaragung","17.04"
"3517042011","Nglebak","17.04"
"3517042012","Ngrimbi","17.04"
"3517042013","Pulosari","17.04"
"3517052001","Galengdowo","17.05"
"3517052002","Wonomerto","17.05"
"3517052003","Jarak","17.05"
"3517052004","Sambirejo","17.05"
"3517052005","Wonosalam","17.05"
"3517052006","Carangwulung","17.05"
"3517052007","Wonokerto","17.05"
"3517052008","Sumberjo","17.05"
"3517052009","Panglungan","17.05"
"3517062001","Kedunglumpang","17.06"
"3517062002","Dukuhmojo (Dukuh Mojo)","17.06"
"3517062003","Karangwinongan","17.06"
"3517062004","Kademangan","17.06"
"3517062005","Janti","17.06"
"3517062006","Tejo","17.06"
"3517062007","Gambiran","17.06"
"3517062008","Kauman","17.06"
"3517062009","Mojotrisno","17.06"
"3517062010","Tanggalrejo","17.06"
"3517062011","Dukuhdimoro","17.06"
"3517062012","Miagan","17.06"
"3517062013","Mancilan","17.06"
"3517062014","Betek","17.06"
"3517062015","Karobelah","17.06"
"3517062016","Murukan","17.06"
"3517062017","Johowinong","17.06"
"3517062018","Seketi","17.06"
"3517072001","Kedungpari","17.07"
"3517072002","Karanglo","17.07"
"3517072003","Latsari","17.07"
"3517072004","Mojowarno","17.07"
"3517072005","Penggaron","17.07"
"3517072006","Mojoduwur","17.07"
"3517072007","Mojowangi","17.07"
"3517072008","Gondek","17.07"
"3517072009","Gedangan","17.07"
"3517072010","Mojojejer","17.07"
"3517072011","Japanan","17.07"
"3517072012","Menganto","17.07"
"3517072013","Grobogan","17.07"
"3517072014","Rejoslamet","17.07"
"3517072015","Selorejo","17.07"
"3517072016","Sidokerto","17.07"
"3517072017","Sukomulyo","17.07"
"3517072018","Catakgayam (Catak Gayam)","17.07"
"3517072019","Wringinpitu","17.07"
"3517082001","Kayangan","17.08"
"3517082002","Puton","17.08"
"3517082003","Bendet","17.08"
"3517082004","Bulurejo","17.08"
"3517082005","Grogol","17.08"
"3517082006","Jatirejo","17.08"
"3517082007","Cukir","17.08"
"3517082008","Kwaron","17.08"
"3517082009","Watugaluh","17.08"
"3517082010","Pundong","17.08"
"3517082011","Diwek","17.08"
"3517082012","Bandung","17.08"
"3517082013","Kedawong","17.08"
"3517082014","Ngudirejo","17.08"
"3517082015","Ceweng","17.08"
"3517082016","Balongbesuk (Balong Besuk)","17.08"
"3517082017","Pandanwangi","17.08"
"3517082018","Brambang","17.08"
"3517082019","Jatipelem","17.08"
"3517082020","Keras","17.08"
"3517091002","Jombatan","17.09"
"3517091004","Kaliwungu","17.09"
"3517091005","Jelakombo","17.09"
"3517091006","Kepanjen","17.09"
"3517092001","Mojongapit","17.09"
"3517092003","Plandi","17.09"
"3517092007","Kepatihan","17.09"
"3517092008","Pulolor (Pulo Lor)","17.09"
"3517092009","Sengon","17.09"
"3517092010","Tunggorono","17.09"
"3517092011","Denanyar","17.09"
"3517092012","Jombang","17.09"
"3517092013","Candimulyo (Candi Mulyo)","17.09"
"3517092014","Tambakrejo (Tambak Rejo)","17.09"
"3517092015","Banjardowo (Banjar Dowo)","17.09"
"3517092016","Sambongdukuh (Sambong Dukuh)","17.09"
"3517092017","Dapurkejambon (Dapur Kejambon)","17.09"
"3517092018","Jabon","17.09"
"3517092019","Plosogeneng","17.09"
"3517092020","Sumberjo","17.09"
"3517102001","Peterongan","17.10"
"3517102002","Keplaksari","17.10"
"3517102003","Kepuhkembeng","17.10"
"3517102004","Mancar","17.10"
"3517102005","Tugusumberjo","17.10"
"3517102006","Morosunggingan","17.10"
"3517102007","Kebontemu","17.10"
"3517102008","Dukuhklopo (Dukuh Klopo)","17.10"
"3517102009","Tanjunggunung (Tanjung Gunung)","17.10"
"3517102010","Bongkot","17.10"
"3517102011","Senden","17.10"
"3517102012","Ngrandulor (Ngrandu Lor)","17.10"
"3517102013","Tengaran","17.10"
"3517102014","Sumberagung","17.10"
"3517112001","Plosokerep","17.11"
"3517112002","Jogoloyo","17.11"
"3517112003","Palrejo","17.11"
"3517112004","Plemahan","17.11"
"3517112005","Brudu","17.11"
"3517112006","Badas","17.11"
"3517112007","Nglele","17.11"
"3517112008","Trawasan","17.11"
"3517112009","Sebani","17.11"
"3517112010","Mlaras","17.11"
"3517112011","Segodorejo","17.11"
"3517112012","Kedung Papar (Kedungpapar)","17.11"
"3517112013","Sumobito","17.11"
"3517112014","Curahmalang (Curah Malang)","17.11"
"3517112015","Budugsidorejo","17.11"
"3517112016","Kendalsari","17.11"
"3517112017","Talunkidul (Talun Kidul)","17.11"
"3517112018","Madiopuro (Madyo Puro)","17.11"
"3517112019","Bakalan","17.11"
"3517112020","Gedangan","17.11"
"3517112021","Mentoro","17.11"
"3517122001","Kedungbetik (Kedung Betik)","17.12"
"3517122002","Kedungmlati (Kedung Mlati)","17.12"
"3517122003","Watudakon (Watu Dakon)","17.12"
"3517122004","Carangrejo (Carang Rejo)","17.12"
"3517122005","Jombok","17.12"
"3517122006","Blimbing","17.12"
"3517122007","Wuluh","17.12"
"3517122008","Pojokrejo (Pojok Rejo)","17.12"
"3517122009","Kesamben","17.12"
"3517122010","Podoroto","17.12"
"3517122011","Jombatan","17.12"
"3517122012","Pojokkulon (Pojok Kulon)","17.12"
"3517122013","Gumulan","17.12"
"3517122014","Jatiduwur (Jati Duwur)","17.12"
"3517132001","Mojokrapak","17.13"
"3517132002","Pesantren","17.13"
"3517132003","Tampingmojo (Tamping Mojo)","17.13"
"3517132004","Kalikejambon (Kali Kejambon)","17.13"
"3517132005","Kedunglosari (Kedung Losari)","17.13"
"3517132006","Kedungotok (Kedung Otok)","17.13"
"3517132007","Tembelang","17.13"
"3517132008","Sentul","17.13"
"3517132009","Gabusbanaran","17.13"
"3517132010","Pulorejo","17.13"
"3517132011","Rejosopinggir (Rejoso Pinggir)","17.13"
"3517132012","Jatiwates (Jati Wates)","17.13"
"3517132013","Kepuhdoko (Kepuh Doko)","17.13"
"3517132014","Pulogedang (Pulo Gedang)","17.13"
"3517132015","Bedahlawak (Bedah Lawak)","17.13"
"3517142001","Tanggungkramat (Tanggung Kramat)","17.14"
"3517142002","Rejoagung","17.14"
"3517142003","Losari","17.14"
"3517142004","Ploso","17.14"
"3517142005","Jatigedong","17.14"
"3517142006","Daditunggal (Dadi Tunggal)","17.14"
"3517142007","Gedungombo (Gedongombo)","17.14"
"3517142008","Jatibanjar","17.14"
"3517142009","Pagertanjung (Pager Tanjung)","17.14"
"3517142010","Pandanblole (Pandan Blole)","17.14"
"3517142011","Kedungdowo","17.14"
"3517142012","Kebonagung (Kebon Agung)","17.14"
"3517142013","Bawangan","17.14"
"3517152001","Klitih","17.15"
"3517152002","Plabuhan","17.15"
"3517152003","Kampungbaru","17.15"
"3517152004","Gebangbunder (Gebang Bunder)","17.15"
"3517152005","Jatimlerek","17.15"
"3517152006","Karangmojo (Karang Mojo)","17.15"
"3517152007","Plandaan","17.15"
"3517152008","Bangsri","17.15"
"3517152009","Purisemanding","17.15"
"3517152010","Tondowulan","17.15"
"3517152011","Darurejo","17.15"
"3517152012","Sumberjo","17.15"
"3517152013","Jiporapah (Jipurapah)","17.15"
"3517162001","Marmoyo","17.16"
"3517162002","Tanjungwadung (Tanjung Wadung)","17.16"
"3517162003","Mangunan","17.16"
"3517162004","Kabuh","17.16"
"3517162005","Kedungjati (Kedung Jati)","17.16"
"3517162006","Banjardowo (Banjar Dowo)","17.16"
"3517162007","Karangpakis (Karang Pakis)","17.16"
"3517162008","Sumberingin (Sumberringin)","17.16"
"3517162009","Sumbergondang (Sumber Gondang)","17.16"
"3517162010","Kauman","17.16"
"3517162011","Munungkerep (Munung Kerep)","17.16"
"3517162012","Genenganjasem (Genengan Jasem)","17.16"
"3517162013","Manduro","17.16"
"3517162014","Sukodadi","17.16"
"3517162015","Pengampon","17.16"
"3517162016","Sumberaji","17.16"
"3517172001","Sidokaton","17.17"
"3517172002","Tapen","17.17"
"3517172003","Bakalanrayung","17.17"
"3517172004","Randuwatang","17.17"
"3517172005","Sumberteguh (Sumber Teguh)","17.17"
"3517172006","Menturus","17.17"
"3517172007","Kudubanjar","17.17"
"3517172008","Made","17.17"
"3517172009","Kepuhrejo","17.17"
"3517172010","Bendungan","17.17"
"3517172011","Katemas","17.17"
"3517182001","Bandarkedungmulyo (Bandar Kedung Mulyo)","17.18"
"3517182002","Mojokambang","17.18"
"3517182003","Barongsawahan (Barong Sawahan)","17.18"
"3517182004","Kayen","17.18"
"3517182005","Gondangmanis (Gondang Manis)","17.18"
"3517182006","Brodot","17.18"
"3517182007","Pucangsimo (Pucang Simo)","17.18"
"3517182008","Banjarsari (Banjar Sari)","17.18"
"3517182009","Brangkal","17.18"
"3517182010","Karangdagangan (Karang Dagangan)","17.18"
"3517182011","Tinggar","17.18"
"3517192001","Jogoroto","17.19"
"3517192002","Jarakkulon (Jarak Kulon)","17.19"
"3517192003","Alang Alang Caruban","17.19"
"3517192004","Sukosari","17.19"
"3517192005","Sawiji","17.19"
"3517192006","Mayangan","17.19"
"3517192007","Sumbermulyo (Sumber Mulyo)","17.19"
"3517192008","Ngumpul","17.19"
"3517192009","Tambar","17.19"
"3517192010","Janti","17.19"
"3517192011","Sambirejo","17.19"
"3517202001","Turipinggir (Turi Pinggir)","17.20"
"3517202002","Gongseng","17.20"
"3517202003","Megaluh","17.20"
"3517202004","Sudimoro","17.20"
"3517202005","Balongsari","17.20"
"3517202006","Sumbersari","17.20"
"3517202007","Ngogri","17.20"
"3517202008","Sidomulyo","17.20"
"3517202009","Balonggemek","17.20"
"3517202010","Dukuharum (Dukuh Arum)","17.20"
"3517202011","Sumberagung (Sumber Agung)","17.20"
"3517202012","Pacarpeluk (Pacar Peluk)","17.20"
